MLS Number,Property Type,Status,Street Number,Street Name,Unit Number,City/Location,Zip Code,County,List Price,Close Price,Close Date,Area,Subdivision,Master Planned Community,Market Area,School District,School Elementary,School Middle,School High,Building SqFt,Price Sq Ft List,Price Sq Ft Sold,Lot Size,Acres,Price Acre List,Price Acre Sales,Year Built,Bedrooms,Baths Full,Baths Half,Baths Total,Room Count,Fireplaces Number,Stories,New Construction,New Construction Desc,Pool Private,No Of Garage Cap,Style,DOM,CDOM,List Office MLSID,List Office Name,List Agent MLSID,List Agent Full Name,Selling Office MLSID,Selling Office Name,Selling Agent MLSID,Selling Agent Full Name,Realist Owner Name,Last Change Timestamp,List Date 
37311348,Single-Family,Sold,2719,Mossy Log,,Houston,77084,Harris,$249900,$242000,01/28/2010 12:00:00 AM,8,ESTATES AT CULLEN PARK,,Katy - North,30 - Katy,SCHMALZ ELEMENTARY SCHOOL,MAYDE CREEK JUNIOR HIGH SCHOOL,MAYDE CREEK HIGH SCHOOL,3349,$74.62,$72.26,8540,,,,1998,4,3,1,3.1,11,1,2,False,,True,3,Traditional,42,42,ERIN01,"Cindy Wingo, Realtors",LKENNY,Lisa Kenny,HBMG01,Home Buyers Marketing,CSUTTON,Cynthia Sutton,,,10/25/2009 12:00:00 AM
8445866,Single-Family,Sold,12306,Cypresswood,,Houston,77070,Harris,$254900,$242000,01/08/2010 12:00:00 AM,10,LAKEWOOD FOREST SEC 11 & R/P,,Cypress North,13 - Cypress-Fairbanks,MOORE ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),HAMILTON MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CYPRESS CREEK HIGH SCHOOL,4491,$56.76,$53.89,14570,,,,1983,5,3,2,3.2,13,1,2,False,,True,2,Traditional,32,32,GGPR07,BHGRE Gary Greene,JCHATHAM,Jennifer Chatham,PMRG01,Prime Realty Group,dwamena,April Dwamena,,,10/19/2009 12:00:00 AM
96412874,Single-Family,Sold,910,Lamonte,,Houston,77018,Harris,$245000,$242000,01/11/2010 12:00:00 AM,9,GARDEN OAKS 4,,Garden Oaks,27 - Houston,GARDEN OAKS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,1698,$144.29,$142.52,8260,,,,1942,4,2,0,2,10,,1,False,,True,0,Traditional,106,106,RELM02,Realm Real Estate Professional,SLATON,Cris Christian,ETXP01,Elite Texas Properties,jjrod,Jason Rodriguez,,,08/02/2009 12:00:00 AM
82962512,Single-Family,Sold,1324,Prince,,Houston,77008,Harris,$250000,$240000,01/29/2010 12:00:00 AM,9,HOUSTON HEIGHTS,,Heights/Greater Heights,27 - Houston,LOVE ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),WALTRIP HIGH SCHOOL,1804,$138.58,$133.04,2500,,,,2005,3,2,1,2.1,8,,2,False,,False,2,Traditional,20,28,AMIH01,A.M. Real Estate,ELLISBEC,Becky Ellis,MEIJ01,Chasestone Realty,jpmeijer,John Meijer,,,12/10/2009 12:00:00 AM
59849404,Single-Family,Sold,12214,Grand Arches,,Humble,77346,Harris,$249890,$240000,01/29/2010 12:00:00 AM,1,Eagle Springs,,Atascocita South,29 - Humble,ATASCOCITA SPRINGS ELEMENTARY SCHOOL,TIMBERWOOD MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,2973,$84.05,$80.73,,,,,2009,4,3,1,3.1,11,1,2,True,Never Lived In,False,2,Traditional,89,89,GRLT01,HomesUSA.com,HusaBenC,Ben Caballero,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,10/12/2009 12:00:00 AM
15044943,Single-Family,Sold,751,Thistlewood,,Houston,77079,Harris,$249900,$240000,01/27/2010 12:00:00 AM,23,THORNWOOD SEC 2,,Energy Corridor,30 - Katy,WOLFE ELEMENTARY SCHOOL,MEMORIAL PARKWAY JUNIOR HIGH SCHOOL,TAYLOR HIGH SCHOOL (KATY),2559,$97.66,$93.79,8510,,,,1970,4,2,1,2.1,11,1,2,False,,False,2,Traditional,89,89,RMNW01,"RE/MAX Northwest, REALTORS",LHUDGENS,Lisa Hudgens,COLD05,"Coldwell Banker United, REALTORS",DMY,David M Young,,,09/30/2009 12:00:00 AM
34406744,Single-Family,Sold,3650,Burning Palms,,Houston,77042,Harris,$248000,$240000,01/05/2010 12:00:00 AM,31,ROYAL PALMS SEC 02,,Westchase Area,2 - Alief,OUTLEY ELEMENTARY SCHOOL,O'DONNELL MIDDLE SCHOOL,OTHER,2788,$88.95,$86.08,3312,,,,2003,4,3,0,3,7,,3,False,,False,2,Traditional,183,183,WIRE01,The Midas Group,VNGUYEN,Victoria Nguyen,HUSI01,Rose Team Realty,JROSE,John Rose,,,05/22/2009 12:00:00 AM
1226044,Single-Family,Sold,2517,Twisting,,Humble,77345,Harris,$285196,$240000,01/29/2010 12:00:00 AM,32,River Bend,,Kingwood East,29 - Humble,SHADOW FOREST ELEMENTARY SCHOOL,RIVERWOOD MIDDLE SCHOOL,KINGWOOD HIGH SCHOOL,3228,$88.35,$74.35,7715,,,,2009,3,2,1,2.1,12,1,1.5,True,Never Lived In,False,2,Traditional,251,251,RMLD01,RE/MAX Legends,MATTHEWS,Ronnie Matthews,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,02/24/2009 12:00:00 AM
42631334,Single-Family,Sold,1219,Chuck,,League City,77546,Harris,$266580,$240000,01/25/2010 12:00:00 AM,7,Autumn Lakes,,Friendswood,9 - Clear Creek,CLINE ELEMENTARY SCHOOL,FRIENDSWOOD JUNIOR HIGH SCHOOL,FRIENDSWOOD HIGH SCHOOL,2694,$98.95,$89.09,7800,,,,2009,4,3,0,3,9,1,1,True,Never Lived In,False,2,Ranch,109,109,BRGH01,Brighton Homes,TERI4,Teri Walter,SCBA01,Seller's Choice,afgraves,Ashley Graves,,,09/30/2009 12:00:00 AM
4309143,Single-Family,Sold,13110,Rincon,,Houston,77077,Harris,$248500,$238500,01/12/2010 12:00:00 AM,31,REFLECTIONS 1,,Energy Corridor,27 - Houston,DAILY ELEMENTARY SCHOOL,WEST BRIAR MIDDLE SCHOOL,WESTSIDE HIGH SCHOOL,2765,$89.87,$86.26,9891,,,,1988,4,3,0,3,11,1,1,False,,False,2,Traditional,84,84,RYAN01,"Ryans Real Estate Brokers, LLC",RYANCLAY,Clay Ryan,KWPL01,Keller Williams Hou Preferred,beverlys,Beverly Smith,,,06/09/2009 12:00:00 AM
45765032,Single-Family,Sold,4607,Countrycrossing,,Spring,77388,Harris,$260000,$235000,01/12/2010 12:00:00 AM,13,COUNTRY LAKE ESTATES SEC 2,,Spring/Klein,32 - Klein,KUEHNLE ELEMENTARY SCHOOL,STRACK INTERMEDIATE SCHOOL,KLEIN COLLINS HIGH SCHOOL,3909,$66.51,$60.12,8400,,,,2006,4,3,1,3.1,11,1,2,False,,False,2,Contemporary/Modern,52,143,EXEC01,"Pro Players Realty, USA Texas",ALICIAM,Alicia Martinez,RMLJ01,Northwest Showcase Properties,LETTY,Leticia Zapata,,,10/08/2009 12:00:00 AM
61954276,Single-Family,Sold,6089,Yale,,Houston,77091,Harris,$232000,$235000,01/22/2010 12:00:00 AM,9,Yale Park Villas,,Northwest Houston,27 - Houston,WESLEY ELEMENTARY SCHOOL,WILLIAMS MIDDLE SCHOOL,WASHINGTON HIGH SCHOOL,1934,$119.96,$121.51,3260,,,,2009,3,2,0,2,6,1,1,True,To Be Built/Under Construction,False,2,Mediterranean,81,81,DMMR01,Fort Bend Homes,NHBR,Diana Miller,RMNW01,"RE/MAX Northwest, REALTORS",WYLIECHR,Chris Wylie,,,10/15/2009 12:00:00 AM
93399249,Single-Family,Sold,15806,Linwood Manor,,Cypress,77429,Harris,$239000,$234900,01/28/2010 12:00:00 AM,10,COLES CROSSING SEC 14,Coles Crossing,Cypress North,13 - Cypress-Fairbanks,SAMPSON ELEMENTARY SCHOOL,GOODSON MIDDLE SCHOOL,CYPRESS WOODS HIGH SCHOOL,2615,$91.40,$89.83,7567,,,,2001,4,3,0,3,10,1,1,False,,False,2,Traditional,31,31,FRGI01,"Fox Realty Group, Inc.",SHALENEL,Shalene Fox,KIMW01,RE/MAX  All Stars,KIMW,Kimberly Williams,,,10/16/2009 12:00:00 AM
62967913,Single-Family,Sold,11126,N Country Club Green,,Tomball,77375,Harris,$233900,$234000,01/15/2010 12:00:00 AM,14,COUNTRY CLUB GREENS,,Spring/Klein/Tomball,32 - Klein,SCHULTZ ELEMENTARY SCHOOL,ULRICH INTERMEDIATE SCHOOL,KLEIN OAK HIGH SCHOOL,5418,$43.17,$43.19,11776,,,,2005,6,3,1,3.1,14,1,2,False,,False,2,Traditional,6,370,GCRE01,"God's Country Realty, Inc.",MARIEDO,Marie Dougherty,JINE01,"Texas Home Group, REALTORS",katiej,Katie Johnson,,,12/16/2009 12:00:00 AM
79370884,Single-Family,Sold,5723,Willowbend Bl,,Houston,77096,Harris,$249126,$233000,01/20/2010 12:00:00 AM,20,PARKWEST 2,,Brays Oaks,27 - Houston,PARKER ELEMENTARY SCHOOL (HOUSTON),MEYERLAND MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,1955,$127.43,$119.18,9620,,,,1962,3,2,0,2,10,,1,False,,False,2,Traditional,47,47,RELM01,Realm Real Estate Professional,mgranoff,Marc Granoff,CLLS01,Modern City Properties,LCOLLINS,Lisa Thompson,,,11/04/2009 12:00:00 AM
70628457,Single-Family,Sold,307,Archer,,Houston,77009,Harris,$239000,$233000,01/07/2010 12:00:00 AM,9,BROOKESMITH,,Heights/Greater Heights,27 - Houston,BROWNING ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1347,$177.43,$172.98,5000,,,,1930,2,1,0,1,7,,1,False,,False,0,Victorian,35,35,SUAN02,Berkshire Hathaway HomeService Anderson Properties,TONY,Anthony Harnden,GKPI01,Greenwood King Properties,ELove,Elizabeth Love,,,10/29/2009 12:00:00 AM
80124235,Single-Family,Sold,8530,Lemonmint,,Katy,77494,Harris,$248000,$233000,01/05/2010 12:00:00 AM,36,SEVEN MEADOWS,,Katy - Southwest,30 - Katy,HOLLAND ELEMENTARY SCHOOL (KATY),BECKENDORFF JUNIOR HIGH SCHOOL,SEVEN LAKES HIGH SCHOOL,2853,$86.93,$81.67,,,,,2006,4,3,0,3,10,1,1.5,False,,False,2,Traditional,44,193,RMXP01,"RE/MAX Westside, REALTORS",CANFIELD,Maria Canfield,RMXP01,"RE/MAX Westside, REALTORS",CANFIELD,Maria Canfield,,,10/21/2009 12:00:00 AM
22382557,Single-Family,Sold,2203,Tannehill,,Houston,77008,Harris,$245900,$232750,01/21/2010 12:00:00 AM,9,TIMBERGROVE MANOR 14,,Timbergrove/Lazybrook,27 - Houston,SINCLAIR ELEMENTARY SCHOOL (HOUSTON),BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2253,$109.14,$103.31,7810,,,,1962,3,2,0,2,10,,1,False,,False,2,Ranch,22,22,SUAN02,Berkshire Hathaway HomeService Anderson Properties,EFFERSON,Pamela Efferson,SUAN02,Berkshire Hathaway HomeService Anderson Properties,TIGRES,Stephen Hallmark,,,11/23/2009 12:00:00 AM
9419841,Single-Family,Sold,18514,N Roaring River,,Humble,77346,Harris,$244900,$232500,01/28/2010 12:00:00 AM,1,EAGLE SPRINGS SEC 06,Eagle Springs,Atascocita South,29 - Humble,EAGLE SPRINGS ELEMENTARY SCHOOL,TIMBERWOOD MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,3352,$73.06,$69.36,8935,,,,2004,4,3,1,3.1,12,1,2,False,,False,2,Traditional,105,105,NARP01,Nextage Realty Professionals,epg,Jose Santiago,GGPR03,BHGRE Gary Greene,CATON,Stephen Caton,,,09/15/2009 12:00:00 AM
89160515,Single-Family,Sold,107,Sagamore Ridge,,The Woodlands,77389,Harris,$242095,$232095,01/27/2010 12:00:00 AM,32,Creekside Jagged Ridge,,Spring/Klein,53 - Tomball,NORTHAMPTON ELEMENTARY SCHOOL,HILDEBRANDT INTERMEDIATE SCHOOL,KLEIN OAK HIGH SCHOOL,2311,$104.76,$100.43,,,,,2009,4,2,0,2,8,1,1,True,Never Lived In,False,2,Traditional,157,157,RMLY01,RE/MAX Integrity,VILLAREA,Ruben Villarreal,JINE01,"Texas Home Group, REALTORS",HLOZEK,Michael Hlozek,,,07/27/2009 12:00:00 AM
20304802,Single-Family,Sold,11310,Briar Rose,,Houston,77077,Harris,$239000,$232000,01/06/2010 12:00:00 AM,31,VILLAGE WEST 3,,Energy Corridor,27 - Houston,ASKEW ELEMENTARY SCHOOL,REVERE MIDDLE SCHOOL,WESTSIDE HIGH SCHOOL,2119,$112.79,$109.49,17240,,,,1978,4,2,1,2.1,11,1,2,False,,True,2,Contemporary/Modern,4,4,REAL01,Home Team of America,KStimson,Kathleen Stimson,GGPR29,BHGRE Gary Greene,rray,Richard Ray,,,11/27/2009 12:00:00 AM
89998060,Single-Family,Sold,4302,Indian Sunrise,,Houston,77059,Harris,$248000,$232000,01/05/2010 12:00:00 AM,7,BROOKWOOD,,Clear Lake Area,9 - Clear Creek,BROOKWOOD ELEMENTARY SCHOOL,SPACE CENTER INTERMEDIATE SCHOOL,CLEAR LAKE HIGH SCHOOL,2782,$89.14,$83.39,12175,,,,1989,4,2,0,2,10,1,1,False,,False,3,Traditional,167,167,KWCL01,Keller Williams Realty Clear Lake/ NASA,SANDRARM,Sandra Miller,CREG01,Champions Real Estate Group,nema,Nema Ghalamdanchi,,,02/25/2009 12:00:00 AM
17037766,Single-Family,Sold,6811,Stableton,,Houston,77049,Harris,$230506,$230510,01/19/2010 12:00:00 AM,2,New Forest,,North Channel,21 - Galena Park,DR SHIRLEY J WILLIAMSON ELEMENTARY SCHOOL,NORTH SHORE MIDDLE SCHOOL,NORTH SHORE SENIOR HIGH SCHOOL,3440,$67.01,$67.01,,,,,2009,5,4,0,4,13,,1,True,Never Lived In,False,2,Traditional,13,378,BRGH01,Brighton Homes,TERI4,Teri Walter,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,12/03/2009 12:00:00 AM
75210570,Single-Family,Sold,3544,Firenze,,Friendswood,77546,Harris,$236676,$230500,01/23/2010 12:00:00 AM,7,Terra Bella,,Friendswood,9 - Clear Creek,CLINE ELEMENTARY SCHOOL,FRIENDSWOOD JUNIOR HIGH SCHOOL,FRIENDSWOOD HIGH SCHOOL,3184,$74.33,$72.39,,,,,2009,4,2,1,2.1,11,1,2,True,To Be Built/Under Construction,False,2,Traditional,68,68,DAFA01,Reward Realty,ARNOLDWA,Ward Arnold,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,10/09/2009 12:00:00 AM
63811849,Single-Family,Sold,13810,Hambleton,,Houston,77069,Harris,$239900,$230000,01/06/2010 12:00:00 AM,13,HUNTWICK FOREST 5,,Champions Area,32 - Klein,MITTELSTADT ELEMENTARY SCHOOL,WUNDERLICH INTERMEDIATE SCHOOL,KLEIN FOREST HIGH SCHOOL,3663,$65.49,$62.79,10800,,,,1988,4,3,1,3.1,12,1,2,False,,False,2,Traditional,5,222,HHSR01,Real Living Houston Home Sales,KHUDHAIR,Ruth Al-Khudhairy,RMNW01,"RE/MAX Northwest, REALTORS",CUTHRELL,Gregory Cuthrell,,,12/01/2009 12:00:00 AM
28126307,Single-Family,Sold,2925,Park Lane,,Baytown,77521,Harris,$239000,$230000,01/29/2010 12:00:00 AM,2,PARKWOOD PLACE,,Baytown/Harris County,23 - Goose Creek,STEPHEN F. AUSTIN ELEMENTARY SCHOOL (GOOSE CREEK),CEDAR BAYOU J H,STERLING HIGH SCHOOL (GOOSE CREEK),3601,$66.37,$63.87,9200,,,,1998,4,2,1,2.1,15,1,2,False,,False,2,Traditional,77,77,CESP01,"Claire Sinclair Properties,LLC",JSinclair,Wade Sinclair,KMCK01,"Krisher-McKay, Inc., REALTORS",KRISHERR,Roxie Krisher,,,10/08/2009 12:00:00 AM
36563668,Single-Family,Sold,12639,Blackstone,,Humble,77346,Harris,$249000,$230000,01/15/2010 12:00:00 AM,1,Eagle Springs,Eagle Springs,Atascocita South,29 - Humble,EAGLE SPRINGS ELEMENTARY SCHOOL,TIMBERWOOD MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,3490,$71.35,$65.90,8764,,,,2005,4,3,1,3.1,13,1,2,False,,False,3,Traditional,131,131,GGPR21,BHGRE Gary Greene,REBEKAH,Rebekah Snipp,GGPR21,BHGRE Gary Greene,JHARRIS,Judith Harris,,,08/07/2009 12:00:00 AM
55813731,Single-Family,Sold,13402,Spruce Hollow,,Houston,77059,Harris,$249900,$230000,01/20/2010 12:00:00 AM,7,NORTHFORK SEC 5,,Clear Lake Area,9 - Clear Creek,NORTH POINTE ELEMENTARY SCHOOL,CLEARLAKE INTERMEDIATE SCHOOL,CLEAR BROOK HIGH SCHOOL,2840,$87.99,$80.99,11774,,,,1996,4,2,1,2.1,11,1,2,False,,False,2,Traditional,142,142,utxr01,"UTR TEXAS, REALTORS",,,GGPR05,BHGRE Gary Greene,RNC,Rachel McMurray,,,08/06/2009 12:00:00 AM
29823378,Single-Family,Sold,1515,Early,,Houston,77055,Harris,$229000,$229000,01/29/2010 12:00:00 AM,24,FLOWERDALE TH,,Spring Branch,49 - Spring Branch,TREASURE FOREST ELEMENTARY SCHOOL,LANDRUM MIDDLE SCHOOL,NORTHBROOK HIGH SCHOOL,1544,$148.32,$148.32,8624,,,,1950,3,2,0,2,9,0,1,False,,False,0,Traditional,197,197,SOCO01,O'Connell Yarborough Prop,rckelly,Rebecca Kelly,DGTY01,"John Daugherty, REALTORS",COLLINSW,Susan Collins,,,06/22/2009 12:00:00 AM
87457528,Single-Family,Sold,14811,Blue Egret,,Cypress,77433,Harris,$253090,$228704,01/27/2010 12:00:00 AM,35,FAIRFIELD,Fairfield,Cypress North,13 - Cypress-Fairbanks,SWENKE ELEMENTARY SCHOOL,SALYARDS MIDDLE SCHOOL,CYPRESS RANCH HIGH SCHOOL,2781,$91.01,$82.24,,,,,2009,4,3,0,3,9,1,1,True,To Be Built/Under Construction,False,3,Traditional,27,27,LENR01,Lennar Homes/Village Builders,SCLINE,Steve Cline,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,12/07/2009 12:00:00 AM
42489238,Single-Family,Sold,11010,Cedarhurst,,Houston,77096,Harris,$237500,$228000,01/22/2010 12:00:00 AM,20,WESTBURY 2,,Brays Oaks,27 - Houston,PARKER ELEMENTARY SCHOOL (HOUSTON),MEYERLAND MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,1690,$140.53,$134.91,8802,,,,1955,3,2,0,2,9,,1,False,,False,2,Traditional,126,126,WMRS01,"Weichert, REALTORS - Wayne Murray Properties",JMURRAY,Jackie Murray,HTRC01,H Town Realty.Com,SIHRAY,Sanjeev Sihray,,,07/30/2009 12:00:00 AM
9693907,Single-Family,Sold,23,Bridge Crest,,Houston,77082,Harris,$235000,$228000,01/12/2010 12:00:00 AM,36,CRESTWATER,,Mission Bend Area,2 - Alief,REES ELEMENTARY SCHOOL,ALBRIGHT MIDDLE SCHOOL,OTHER,3099,$75.83,$73.57,19352,,,,1999,4,3,1,3.1,12,1,2,False,,False,3,Traditional,283,594,RMXP01,"RE/MAX Westside, REALTORS",MARIEG,Marie Gilbert,RMXP01,"RE/MAX Westside, REALTORS",MARIEG,Marie Gilbert,,,02/06/2009 12:00:00 AM
2488643,Single-Family,Sold,715,East 10th,,Houston,77008,Harris,$209900,$227500,01/29/2010 12:00:00 AM,9,STUDE 2,,Heights/Greater Heights,27 - Houston,HARVARD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1060,$198.02,$214.62,6250,,,,1920,3,1,0,1,6,,1,False,,False,0,Traditional,6,6,SRGG01,Sterling Real Estate Group,GROVERL,Linda Grover,KWHM01,Keller Williams Realty Metropolitan,ALANM,Alan Morlan,,,11/19/2009 12:00:00 AM
30976234,Single-Family,Sold,1112,Robbie,,Houston,77009,Harris,$239000,$227000,01/20/2010 12:00:00 AM,9,STUDE 1,,Heights/Greater Heights,27 - Houston,FIELD ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,1032,$231.59,$219.96,5000,,,,1940,2,2,0,2,6,0,1,False,,False,2,Traditional,45,45,GKPI03,Greenwood King Properties,BLARSON,Brigette Larson,GKPI01,Greenwood King Properties,WDP,Daniel Parker,,,10/21/2009 12:00:00 AM
54357519,Single-Family,Sold,17519,Salt River Valley,,Humble,77346,Harris,$215555,$226000,01/25/2010 12:00:00 AM,1,EAGLE SPRINGS,Eagle Springs,Atascocita South,29 - Humble,ATASCOCITA SPRINGS ELEMENTARY SCHOOL,TIMBERWOOD MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,2991,$72.07,$75.56,11576,,,,2005,3,3,0,3,9,,1,False,,False,2,Traditional,56,56,PBME02,Realty Associates,SSJACKSON,Scherryl Jackson,GGPR21,BHGRE Gary Greene,ASpara,Anthony Sparacino,,,10/15/2009 12:00:00 AM
74793243,Single-Family,Sold,17147,Williams Oak,,Cypress,77433,Harris,$267568,$225475,01/27/2010 12:00:00 AM,25,Bridgeland,Bridgeland,Cypress South,13 - Cypress-Fairbanks,POPE ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),SMITH MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CYPRESS RANCH HIGH SCHOOL,2814,$95.08,$80.13,,,,,2009,3,2,0,2,11,0,1.5,True,Never Lived In,False,2,Traditional,34,34,WEEK01,Weekley Properties Beverly Bradley,ALICIAB,Beverly Bradley,JINE01,"Texas Home Group, REALTORS",MALONEYK,Kim Maloney,,,12/01/2009 12:00:00 AM
23223064,Single-Family,Sold,9219,Stone Porch,,Houston,77064,Harris,$245000,$225000,01/22/2010 12:00:00 AM,10,STONEBRIDGE VILLAGE SEC 2,,Jersey Village,13 - Cypress-Fairbanks,GLEASON ELEMENTARY SCHOOL,COOK MIDDLE SCHOOL,JERSEY VILLAGE HIGH SCHOOL,3257,$75.22,$69.08,10377,,,,1997,4,3,1,3.1,12,1,2,False,,True,2,Traditional,0,184,RMXP01,"RE/MAX Westside, REALTORS",TBREWER,Tom Brewer,nonmls,Non-MLS,nonmls,Non-MLS Agent,,,01/12/2010 12:00:00 AM
25080074,Single-Family,Sold,4811,Stillbrooke,,Houston,77035,Harris,$230000,$225000,01/15/2010 12:00:00 AM,20,WILLOWBEND 1,,Willow Meadows Area,27 - Houston,RED ELEMENTARY SCHOOL,MEYERLAND MIDDLE SCHOOL,WESTBURY HIGH SCHOOL,1684,$136.58,$133.61,8750,,,,1955,3,2,0,2,10,,1,False,,False,2,Traditional,17,17,GGPR02,BHGRE Gary Greene,BAILEYP,Patricia Bailey,GGPR02,BHGRE Gary Greene,ALVAREZA,Adela Alvarez,,,11/18/2009 12:00:00 AM
76379835,Single-Family,Sold,18715,Big Cypress,,Spring,77388,Harris,$245000,$225000,01/15/2010 12:00:00 AM,13,Thicket at Cypresswood,,Spring/Klein,32 - Klein,HAUDE ELEMENTARY SCHOOL,STRACK INTERMEDIATE SCHOOL,KLEIN COLLINS HIGH SCHOOL,3170,$77.29,$70.98,9600,,,,1994,4,3,1,3.1,12,,2,False,,False,3,Traditional,20,20,GGPR07,BHGRE Gary Greene,GILMOREA,Arlene Gilmore,GGPR29,BHGRE Gary Greene,MONCADA,Nicholas Moncada,,,11/12/2009 12:00:00 AM
51772548,Single-Family,Sold,3205,Garden Oaks,,Houston,77018,Harris,$225000,$225000,01/27/2010 12:00:00 AM,9,Villas at Garden Oaks,,Oak Forest East Area,27 - Houston,GARDEN OAKS ELEMENTARY SCHOOL,BLACK MIDDLE SCHOOL,WALTRIP HIGH SCHOOL,2140,$105.14,$105.14,1977,,,,2008,3,3,1,3.1,8,,3,False,,False,2,Traditional,72,72,COLD11,"Coldwell Banker United,",CIAPI,Steven Ciapi,RXME01,Village Property Advisors,BURRHUS,Keith Burrhus,,,10/07/2009 12:00:00 AM
67546344,Single-Family,Sold,1034,Shillington,,Katy,77450,Harris,$230000,$225000,01/29/2010 12:00:00 AM,36,NOTTINGHAM COUNTRY,,Katy - Southeast,30 - Katy,NOTTINGHAM COUNTRY ELEMENTARY SCHOOL,MEMORIAL PARKWAY JUNIOR HIGH SCHOOL,TAYLOR HIGH SCHOOL (KATY),3056,$75.26,$73.63,7605,,,,1982,4,2,1,2.1,11,1,2,False,,True,2,Traditional,118,118,RMXF01,RE/MAX Fry Road,SHORT,Victor Short,RMCR01,RE/MAX Cinco Ranch,CADYD,Doris Cady,,,09/18/2009 12:00:00 AM
77543767,Single-Family,Sold,14907,Stonemeade,,Cypress,77429,Harris,$199000,$225000,01/15/2010 12:00:00 AM,10,LONGWOOD VILLAGE SEC 1,,Cypress North,13 - Cypress-Fairbanks,HAMILTON ELEMENTARY SCHOOL,HAMILTON MIDDLE SCHOOL (CYPRESS-FAIRBANKS),CY-FAIR HIGH SCHOOL,3236,$61.50,$69.53,8789,,,,1995,4,3,1,3.1,12,1,2,False,,False,2,Traditional,148,148,RMLY01,RE/MAX Integrity,sheilao,Sheila O'Bannon,RMXJ01,Texas Real Estate Pro,SCHMULTS,William Schmults,,,06/12/2009 12:00:00 AM
82179471,Single-Family,Sold,3502,Fig Orchard,,Highlands,77562,Harris,$225000,$225000,01/11/2010 12:00:00 AM,2,ELENA FRT COT FRMS A,,Baytown/Harris County,23 - Goose Creek,HOPPER/HIGHLANDS ELEMENTARY SCHOOL,HIGHLANDS JUNIOR HIGH SCHOOL,GOOSE CREEK MEMORIAL,2333,$96.44,$96.44,130680,,,,1998,4,2,0,2,9,1,1,False,,False,2,Traditional,260,260,COLD47,"Coldwell Banker United, REALTORS",ShWard,Sheryl Ward,COLD47,"Coldwell Banker United, REALTORS",ShWard,Sheryl Ward,,,03/28/2009 12:00:00 AM
91683649,Single-Family,Sold,8307,Corbut Bend,,Humble,77346,Harris,$224900,$224000,01/20/2010 12:00:00 AM,1,Walden on Lake Houston,,Atascocita South,29 - Humble,MAPLEBROOK ELEMENTARY SCHOOL,ATASCOCITA MIDDLE SCHOOL,ATASCOCITA HIGH SCHOOL,4038,$55.70,$55.47,10321,,,,1996,5,3,1,3.1,14,1,2,False,,False,3,Traditional,141,203,KWNE01,Keller Williams Realty Northeast,MOLZ,Susan Molz,KWNE01,Keller Williams Realty Northeast,BARBMO,Barbara Moody,,,08/12/2009 12:00:00 AM
88203500,Single-Family,Sold,1108,Winston,,Houston,77009,Harris,$223500,$223500,01/20/2010 12:00:00 AM,9,NORTH NORHILL,,Heights/Greater Heights,27 - Houston,FIELD ELEMENTARY SCHOOL,HOGG MIDDLE SCHOOL (HOUSTON),HEIGHTS HIGH SCHOOL,872,$256.31,$256.31,5000,,,,1925,2,1,0,1,6,,1,False,,False,2,Traditional,4,4,GKPI01,Greenwood King Properties,SURRATTT,Tim Surratt,BLVD01,Boulevard Realty,HRayner,Heather Rayner,,,12/14/2009 12:00:00 AM
87483248,Single-Family,Sold,14806,N Carolina Green,,Cypress,77433,Harris,$239900,$223000,01/29/2010 12:00:00 AM,35,Fairfield Village South,Fairfield,Cypress North,13 - Cypress-Fairbanks,SWENKE ELEMENTARY SCHOOL,SALYARDS MIDDLE SCHOOL,CYPRESS RANCH HIGH SCHOOL,2997,$80.05,$74.41,,,,,2009,4,3,1,3.1,12,0,2,True,Never Lived In,False,3,Georgian,105,105,PDMI01,Perry Development Management,PDMI,Richard Hale,GGPR09,BHGRE Gary Greene,DHOMB,David Homb,,,09/29/2009 12:00:00 AM
